DateTime,Light_lux,Temp_C,Chlorophyll_RFU,Depth_m,fDOM_RFU,ODO_mg_L,SpCond_uS_cm,TAL_PC_RFU,pH,Turbidity_FNU
4/1/2023 11:40,27566.08,16.735,0.38,0.339,7.7,10.2,144.2,0.43,7.63,2.08
4/1/2023 11:45,28416,16.508,0.38,0.326,7.72,10.47,143,0.42,7.75,1.68
4/1/2023 11:50,26071.04,16.641,0.38,0.327,7.72,10.44,143.7,0.42,7.74,1.63
4/1/2023 11:55,26613.76,16.866,0.4,0.328,7.67,10.24,143.9,0.42,7.68,3.1
4/1/2023 12:00,24576,17.077,0.46,0.329,7.54,10.19,144.3,0.45,7.65,3.51
4/1/2023 12:05,19445.76,16.863,0.39,0.329,7.6,10.43,144.7,0.43,7.72,2.78
4/1/2023 12:10,17807.36,16.787,0.36,0.329,7.64,10.65,144,0.45,7.8,1.46
4/1/2023 12:15,26777.6,16.78,0.38,0.33,7.64,10.72,141.5,0.4,7.84,1.4
4/1/2023 12:20,21841.92,16.801,0.38,0.33,7.64,10.8,140.2,0.43,7.87,1.22
4/1/2023 12:25,19891.2,16.918,0.36,0.327,7.58,10.76,140.1,0.41,7.85,1.4
4/1/2023 12:30,23500.8,16.999,0.43,0.331,7.56,10.75,140.2,0.35,7.85,1.32
4/1/2023 12:35,26808.32,17.029,0.42,0.333,7.56,10.73,139.3,0.42,7.85,1.4
4/1/2023 12:40,18944,17.013,0.4,0.329,7.59,10.83,140.5,0.4,7.88,1.39
4/1/2023 12:45,17203.2,17.101,0.37,0.334,7.52,10.8,141.5,0.41,7.86,1.56
4/1/2023 12:50,21258.24,17.245,0.39,0.341,7.44,10.7,143.1,0.42,7.82,2.28
4/1/2023 12:55,7001.6,17.177,0.37,0.34,7.53,10.83,143.8,0.41,7.86,1.2
4/1/2023 13:00,13455.36,17.27,0.33,0.342,7.51,10.8,146.7,0.36,7.84,0.89
4/1/2023 13:05,16855.04,17.326,0.33,0.343,7.48,10.8,146.9,0.4,7.84,1.2
4/1/2023 13:10,21770.24,17.458,0.37,0.344,7.39,10.74,145.9,0.38,7.84,1.79
4/1/2023 13:15,7569.92,17.446,0.36,0.348,7.43,10.84,142.9,0.36,7.9,1.36
4/1/2023 13:20,12431.36,17.42,0.38,0.347,7.46,11,140.7,0.41,7.96,1.48
4/1/2023 13:25,19962.88,17.559,0.38,0.348,7.39,10.86,141.3,0.39,7.91,1.74
4/1/2023 13:30,22548.48,17.564,0.42,0.349,7.41,10.93,139.9,0.39,7.96,1.53
4/1/2023 13:35,13250.56,17.584,0.42,0.346,7.4,11.07,137.5,0.39,8.02,1.65
4/1/2023 13:40,16209.92,17.631,0.43,0.349,7.41,11.19,136.3,0.36,8.1,1.34
4/1/2023 13:45,10531.84,17.722,0.37,0.35,7.37,11.24,136.2,0.37,8.11,1.51
4/1/2023 13:50,11893.76,17.867,0.45,0.353,7.31,11.09,137.1,0.36,8.04,1.82
4/1/2023 13:55,8734.72,17.821,0.67,0.347,7.45,11.11,135.4,0.39,8.08,1.66
4/1/2023 14:00,11458.56,18.04,0.49,0.347,7.34,11.05,137.4,0.41,8,1.53
4/1/2023 14:05,18252.8,18.073,0.48,0.35,7.32,11.08,136.8,0.36,8.06,1.66
4/1/2023 14:10,23377.92,17.959,0.42,0.349,7.32,11.38,135.2,0.33,8.19,1.55
4/1/2023 14:15,11704.32,17.579,0.53,0.345,7.54,11.84,132.6,0.39,8.36,1.69
4/1/2023 14:20,13619.2,18.167,0.46,0.347,7.38,11,137.2,0.36,8.05,1.48
4/1/2023 14:25,12211.2,18.096,0.4,0.348,7.38,11.33,134.7,0.33,8.18,1.42
4/1/2023 14:30,25753.6,18.034,0.46,0.351,7.41,11.46,134,0.33,8.23,1.62
4/1/2023 14:35,23255.04,18.214,0.43,0.355,7.37,11.4,136.4,0.37,8.18,1.27
4/1/2023 14:40,17510.4,18.386,0.47,0.355,7.4,11.3,137.3,0.38,8.14,1.21
4/1/2023 14:45,17868.8,18.28,0.36,0.356,7.42,11.61,137,0.35,8.29,1.26
4/1/2023 14:50,21657.6,18.356,0.44,0.357,7.4,11.62,137.8,0.33,8.28,0.98
4/1/2023 14:55,9484.8,18.417,0.41,0.356,7.36,11.69,137.7,0.36,8.31,1.13
4/1/2023 15:00,10905.6,18.472,0.43,0.356,7.38,11.77,137.1,0.35,8.37,1.08
4/1/2023 15:05,13414.4,18.542,0.4,0.36,7.38,11.42,138.9,0.34,8.21,1.15
4/1/2023 15:10,7628.8,18.463,0.41,0.359,7.4,11.63,137.6,0.34,8.33,1
4/1/2023 15:15,6220.8,18.601,0.49,0.361,7.37,11.23,139.3,0.33,8.13,1.18
4/1/2023 15:20,9149.44,18.609,0.42,0.361,7.41,11.46,140.4,0.33,8.22,0.87
4/1/2023 15:25,7659.52,18.696,0.44,0.364,7.46,11.49,143.3,0.32,8.21,0.72
4/1/2023 15:30,5391.36,18.73,0.38,0.365,7.44,11.31,143.6,0.32,8.14,0.61
4/1/2023 15:35,5926.4,18.647,0.4,0.368,7.48,11.41,142.4,0.32,8.2,0.88
4/1/2023 15:40,2329.6,18.563,0.41,0.366,7.52,11.66,142.1,0.32,8.32,0.88
4/1/2023 15:45,2180.48,18.645,0.46,0.365,7.49,11.43,143.7,0.3,8.21,0.91
4/1/2023 15:50,3448.32,18.624,0.41,0.367,7.5,11.52,144,0.34,8.26,0.47
4/1/2023 15:55,8993.28,18.589,0.43,0.366,7.48,11.22,144.3,0.35,8.13,0.64
4/1/2023 16:00,8929.28,18.634,0.47,0.369,7.5,11.17,143.5,0.35,8.12,0.89
4/1/2023 16:05,13501.44,18.59,0.43,0.37,7.48,11.47,144,0.33,8.24,0.69
4/1/2023 16:10,8645.12,18.553,0.42,0.368,7.45,11.6,141.4,0.33,8.34,0.71
4/1/2023 16:15,9085.44,18.607,0.42,0.372,7.45,11.7,141,0.34,8.38,0.72
4/1/2023 16:20,2649.6,18.539,0.39,0.37,7.48,11.75,140.2,0.34,8.4,1.17
4/1/2023 16:25,2400.64,18.515,0.41,0.372,7.49,11.88,140,0.36,8.44,0.78
4/1/2023 16:30,5862.4,18.47,0.43,0.371,7.5,11.78,140,0.35,8.41,0.77
4/1/2023 16:35,5652.48,18.445,0.46,0.372,7.49,11.66,141.8,0.35,8.33,0.74
4/1/2023 16:40,4917.76,18.413,0.42,0.374,7.5,11.47,143.2,0.34,8.26,0.83
4/1/2023 16:45,4267.52,17.797,0.58,0.375,7.58,11.69,130.6,0.35,8.39,2.3
4/1/2023 16:50,6896.64,17.621,0.65,0.377,7.61,11.73,135,0.45,8.41,1.94
4/1/2023 16:55,5867.52,17.975,0.52,0.375,7.57,11.11,137.2,0.37,8.16,1.12
4/1/2023 17:00,4926.72,18.086,0.44,0.375,7.56,11.05,141,0.35,8.08,0.79
4/1/2023 17:05,5163.52,18.03,0.46,0.377,7.61,11.11,142.1,0.36,8.06,1
4/1/2023 17:10,4707.84,18.06,0.44,0.376,7.58,10.95,141.3,0.37,8.05,1.05
4/1/2023 17:15,4723.2,17.975,0.47,0.379,7.59,11.01,140.1,0.38,8.09,1.07
4/1/2023 17:20,1937.92,17.928,0.44,0.382,7.54,11.08,140.4,0.37,8.12,1.03
4/1/2023 17:25,1615.36,17.903,0.49,0.381,7.53,10.98,140.9,0.34,8.1,0.83
4/1/2023 17:30,1524.48,17.942,0.42,0.383,7.52,11.15,141,0.35,8.16,0.99
4/1/2023 17:35,1491.2,17.939,0.44,0.384,7.51,11.11,141.4,0.35,8.14,1.08
4/1/2023 17:40,1787.52,17.859,0.42,0.385,7.53,10.9,141.6,0.37,8.07,0.83
4/1/2023 17:45,1434.88,17.793,0.46,0.386,7.6,10.88,142,0.36,8.03,1.18
4/1/2023 17:50,1457.92,17.662,0.42,0.388,7.57,10.85,142.1,0.35,8.02,0.83
4/1/2023 17:55,1368.32,17.639,0.56,0.388,7.59,10.85,141.3,0.38,8.06,0.76
4/1/2023 18:00,1240,17.654,0.48,0.389,7.55,11.14,139.9,0.38,8.17,0.95
4/1/2023 18:05,1207.68,17.402,0.55,0.391,7.7,11.34,136.8,0.41,8.16,2.1
4/1/2023 18:10,1214.72,17.486,0.46,0.392,7.59,11,139.5,0.39,8.1,1.03
4/1/2023 18:15,1062.08,17.421,0.58,0.393,7.61,11,139.1,0.39,8.12,0.96
4/1/2023 18:20,1077.44,17.279,0.54,0.396,7.64,10.8,139.6,0.39,8.03,0.86
4/1/2023 18:25,984.96,17.296,0.56,0.397,7.61,10.97,138,0.41,8.13,0.88
4/1/2023 18:30,883.84,17.297,0.63,0.398,7.6,11.18,137.6,0.41,8.24,0.92
4/1/2023 18:35,797.44,17.26,0.51,0.399,7.6,11.17,137.8,0.42,8.23,1.62
4/1/2023 18:40,702.08,17.192,0.48,0.399,7.63,11.15,135.7,0.4,8.21,1.5
4/1/2023 18:45,651.04,17.135,0.59,0.4,7.63,11.09,138.5,0.42,8.18,0.73
4/1/2023 18:50,529.76,17.055,0.61,0.401,7.65,11.01,137.6,0.44,8.17,0.75
4/1/2023 18:55,423.36,17.066,0.52,0.401,7.67,11.09,137.5,0.4,8.19,0.99
4/1/2023 19:00,308.16,17.068,0.54,0.401,7.67,11.13,137.7,0.43,8.21,0.89
4/1/2023 19:05,215.36,17.001,0.54,0.402,7.67,11.14,135.9,0.41,8.22,1.07
4/1/2023 19:10,125.88,16.923,0.65,0.403,7.69,11.13,136.3,0.45,8.23,0.92
4/1/2023 19:15,65.76,16.924,0.6,0.404,7.64,11.21,135,0.45,8.26,1.37
4/1/2023 19:20,28.81,16.88,0.63,0.405,7.71,11.14,135,0.47,8.22,1.33
4/1/2023 19:25,10.71,16.886,0.51,0.406,7.7,11.16,135.3,0.43,8.24,1.2
4/1/2023 19:30,2.83,16.857,0.61,0.406,7.69,11.21,134.9,0.44,8.26,1.25
4/1/2023 19:35,0.8,16.823,0.55,0.407,7.7,11.28,133.4,0.46,8.27,1.78
4/1/2023 19:40,0,16.788,0.66,0.408,7.69,11.34,132.3,0.48,8.31,1.63
4/1/2023 19:45,0,16.795,0.62,0.409,7.73,11.29,135.6,0.48,8.27,1.1
4/1/2023 19:50,0,16.815,0.68,0.41,7.75,11.38,134.4,0.45,8.31,1.47
4/1/2023 19:55,0,16.825,0.51,0.412,7.77,11.36,136.8,0.43,8.3,1.15
4/1/2023 20:00,0,16.818,0.59,0.412,7.78,11.4,135.3,0.44,8.31,1.14
4/1/2023 20:05,0,16.833,0.49,0.413,7.8,11.3,138.4,0.42,8.27,0.96
4/1/2023 20:10,0,16.84,0.54,0.414,7.76,11.39,134,0.42,8.28,1.37
4/1/2023 20:15,0,16.839,0.57,0.415,7.78,11.34,133,0.43,8.28,1.36
4/1/2023 20:20,0,16.812,0.51,0.416,7.8,11.32,136.2,0.42,8.24,1.13
4/1/2023 20:25,0,16.782,0.53,0.417,7.76,11.38,133.1,0.42,8.29,1.46
4/1/2023 20:30,0,16.765,0.66,0.418,7.76,11.38,133.2,0.48,8.3,1.67
4/1/2023 20:35,0,16.732,0.58,0.418,7.73,11.41,131.5,0.43,8.31,1.53
4/1/2023 20:40,0,16.708,0.5,0.419,7.74,11.34,132.4,0.44,8.27,1.57
4/1/2023 20:45,0,16.686,0.63,0.42,7.75,11.28,132.7,0.47,8.26,1.54
4/1/2023 20:50,0,16.657,0.57,0.42,7.74,11.27,132.6,0.47,8.23,1.6
4/1/2023 20:55,0,16.622,0.68,0.421,7.75,11.17,133.2,0.5,8.2,1.54
4/1/2023 21:00,0,16.598,0.6,0.422,7.76,11.15,133.3,0.47,8.19,1.33
4/1/2023 21:05,0,16.578,0.55,0.421,7.75,11.12,132.5,0.41,8.18,1.27
4/1/2023 21:10,0,16.547,0.51,0.423,7.76,11.16,132.7,0.48,8.19,1.56
4/1/2023 21:15,0,16.523,0.54,0.423,7.76,11.09,132.9,0.45,8.15,1.56
4/1/2023 21:20,0,16.509,0.52,0.423,7.74,11.07,132.8,0.47,8.17,1.72
4/1/2023 21:25,0,16.477,0.6,0.424,7.76,11.09,132.8,0.49,8.17,1.63
4/1/2023 21:30,0,16.471,1.05,0.423,7.76,11.11,132.6,0.47,8.17,1.45
4/1/2023 21:35,0,16.422,0.64,0.424,7.78,11.1,132.6,0.46,8.17,1.16
4/1/2023 21:40,0,16.409,0.56,0.424,7.75,11.1,132.6,0.49,8.17,1.86
4/1/2023 21:45,0,16.406,0.54,0.424,7.74,11.12,132.2,0.45,8.18,1.58
4/1/2023 21:50,0,16.409,0.58,0.423,7.73,11.11,131.9,0.48,8.18,1.51
4/1/2023 21:55,0,16.421,0.51,0.424,7.74,11.12,131.7,0.48,8.17,1.42
4/1/2023 22:00,0,16.396,0.5,0.424,7.73,11.11,131.8,0.46,8.17,1.35
4/1/2023 22:05,0,16.372,0.54,0.425,7.73,11.09,131.9,0.49,8.16,1.44
4/1/2023 22:10,0,16.342,0.64,0.425,7.75,11.07,131.9,0.47,8.16,1.14
4/1/2023 22:15,0,16.355,0.66,0.425,7.73,11.06,132.1,0.54,8.15,1.36
4/1/2023 22:20,0,16.331,0.59,0.424,7.74,11.05,132.1,0.48,8.14,1.39
4/1/2023 22:25,0,16.319,0.51,0.424,7.75,11.04,132.2,0.48,8.14,1.68
4/1/2023 22:30,0,16.257,0.61,0.424,7.74,11,132.6,0.46,8.13,1.52
4/1/2023 22:35,0,16.253,0.52,0.424,7.74,11,132.5,0.49,8.12,1.19
4/1/2023 22:40,0,16.252,0.48,0.423,7.74,10.98,132.7,0.46,8.11,1.49
4/1/2023 22:45,0,16.237,0.63,0.424,7.75,10.94,133,0.5,8.1,1.39
4/1/2023 22:50,0,16.215,0.56,0.423,7.76,10.91,133.1,0.46,8.07,1.46
4/1/2023 22:55,0,16.19,0.56,0.423,7.74,10.89,133,0.51,8.07,1.33
4/1/2023 23:00,0,16.174,0.54,0.423,7.76,10.85,133.5,0.47,8.05,1.18
4/1/2023 23:05,0,16.168,0.52,0.422,7.75,10.81,133.7,0.5,8.02,1.39
4/1/2023 23:10,0,16.143,0.55,0.423,7.78,10.77,134.3,0.49,8,1.22
4/1/2023 23:15,0,16.119,0.53,0.423,7.8,10.7,134.7,0.48,7.97,1.2
4/1/2023 23:20,0,16.101,0.48,0.423,7.8,10.64,135.6,0.5,7.94,1.17
4/1/2023 23:25,0,16.073,0.48,0.423,7.8,10.59,135.8,0.48,7.92,1
4/1/2023 23:30,0,16.059,0.58,0.422,7.8,10.52,136.6,0.49,7.89,1.07
4/1/2023 23:35,0,16.045,0.45,0.422,7.81,10.48,137,0.47,7.87,1.09
4/1/2023 23:40,0,16.056,0.48,0.422,7.79,10.44,137.1,0.43,7.86,1
4/1/2023 23:45,0,16.057,0.41,0.422,7.8,10.39,137.6,0.48,7.84,0.93
4/1/2023 23:50,0,16.014,0.43,0.422,7.83,10.33,138.2,0.42,7.81,0.95
4/1/2023 23:55,0,15.976,0.58,0.423,7.84,10.3,138.5,0.49,7.8,1.12
4/2/2023 0:00,0,15.986,0.4,0.424,7.83,10.29,138.3,0.47,7.8,0.91
4/2/2023 0:05,0,15.944,0.44,0.424,7.84,10.27,138.5,0.47,7.79,0.79
4/2/2023 0:10,0,15.942,0.6,0.423,7.85,10.24,138.6,0.48,7.78,1.08
4/2/2023 0:15,0,15.903,0.46,0.423,7.84,10.22,138.8,0.49,7.77,1.53
4/2/2023 0:20,0,15.9,0.7,0.423,7.84,10.19,139,0.51,7.76,0.94
4/2/2023 0:25,0,15.862,0.47,0.423,7.86,10.14,139.3,0.48,7.75,0.91
4/2/2023 0:30,0,15.826,0.52,0.423,7.86,10.13,139.5,0.49,7.74,0.91
4/2/2023 0:35,0,15.822,0.46,0.425,7.86,10.1,139.5,0.46,7.73,1.24
4/2/2023 0:40,0,15.79,0.5,0.425,7.87,10.09,139.5,0.48,7.73,0.83
4/2/2023 0:45,0,15.75,0.4,0.426,7.87,10.09,139.7,0.46,7.72,0.75
4/2/2023 0:50,0,15.733,0.43,0.426,7.88,10.06,139.8,0.47,7.72,0.73
4/2/2023 0:55,0,15.709,0.44,0.426,7.89,10.04,139.8,0.46,7.71,0.78
4/2/2023 1:00,0,15.689,0.49,0.426,7.89,10,140,0.48,7.71,0.96
4/2/2023 1:05,0,15.664,0.54,0.425,7.89,10,140.2,0.5,7.7,0.87
4/2/2023 1:10,0,15.624,0.47,0.425,7.91,9.95,140.6,0.51,7.69,0.92
4/2/2023 1:15,0,15.571,0.41,0.426,7.92,9.9,140.9,0.48,7.68,0.86
4/2/2023 1:20,0,15.551,0.39,0.426,7.95,9.85,142.1,0.49,7.66,0.75
4/2/2023 1:25,0,15.502,0.37,0.426,8.03,9.59,143.9,0.47,7.6,0.49
4/2/2023 1:30,0,15.497,0.43,0.426,8.05,9.51,144.3,0.51,7.57,0.68
4/2/2023 1:35,0,15.456,0.56,0.425,8.06,9.48,144.5,0.49,7.57,0.53
4/2/2023 1:40,0,15.447,0.48,0.426,8.06,9.43,144.4,0.53,7.55,0.74
4/2/2023 1:45,0,15.401,0.49,0.425,8.07,9.41,144,0.5,7.55,0.81
4/2/2023 1:50,0,15.386,0.48,0.426,8.06,9.41,144,0.47,7.55,0.73
4/2/2023 1:55,0,15.384,0.43,0.425,8.05,9.41,143.4,0.52,7.55,0.69
4/2/2023 2:00,0,15.345,0.4,0.425,8.06,9.37,144,0.5,7.53,0.76
4/2/2023 2:05,0,15.335,0.54,0.426,7.87,9.79,138.1,0.52,7.63,1.37
4/2/2023 2:10,0,15.323,0.56,0.425,7.86,9.97,137.4,0.54,7.69,1.14
4/2/2023 2:15,0,15.317,0.48,0.425,7.86,9.94,137.4,0.49,7.69,1.15
4/2/2023 2:20,0,15.289,0.63,0.425,7.85,9.98,137,0.53,7.71,1.1
4/2/2023 2:25,0,15.231,0.52,0.424,7.77,10.34,132,0.52,7.82,1.06
4/2/2023 2:30,0,15.203,0.65,0.424,7.78,10.3,134.4,0.52,7.82,1.3
4/2/2023 2:35,0,15.205,0.62,0.424,7.82,10.05,136,0.53,7.77,1.11
4/2/2023 2:40,0,15.13,0.47,0.424,7.82,10.18,134.1,0.51,7.78,1.15
4/2/2023 2:45,0,15.123,0.8,0.424,7.88,10.01,136.4,0.58,7.73,0.92
4/2/2023 2:50,0,15.106,0.43,0.424,7.89,9.84,137.8,0.53,7.67,1.06
4/2/2023 2:55,0,15.045,0.74,0.424,7.77,10.21,132.3,0.58,7.77,1.1
4/2/2023 3:00,0,15.011,0.59,0.423,7.87,10.02,133.7,0.52,7.74,1.32
4/2/2023 3:05,0,14.963,0.64,0.424,7.84,10.02,134.6,0.54,7.71,1.11
4/2/2023 3:10,0,14.936,0.67,0.423,7.82,9.99,134.3,0.61,7.73,1.24
4/2/2023 3:15,0,14.922,0.54,0.424,7.87,9.8,135,0.51,7.68,1.02
4/2/2023 3:20,0,14.93,0.53,0.424,7.8,9.95,134,0.52,7.71,1.25
4/2/2023 3:25,0,14.924,0.61,0.424,7.8,9.96,133.6,0.58,7.72,1.21
4/2/2023 3:30,0,14.962,0.58,0.424,7.67,10.16,129.8,0.55,7.81,1.38
4/2/2023 3:35,0,14.96,0.61,0.424,7.66,10.19,129.8,0.55,7.82,1.4
4/2/2023 3:40,0,15.06,0.54,0.424,7.65,10.2,129.7,0.56,7.82,1.48
4/2/2023 3:45,0,15.174,0.7,0.424,7.64,10.19,130.1,0.58,7.83,1.34
4/2/2023 3:50,0,15.091,0.52,0.423,7.64,10.22,130,0.53,7.83,1.37
4/2/2023 3:55,0,15.138,0.55,0.423,7.65,10.19,130,0.51,7.83,1.44
4/2/2023 4:00,0,15.142,0.51,0.424,7.66,10.19,130,0.53,7.83,1.37
4/2/2023 4:05,0,15.124,0.55,0.424,7.65,10.17,130.1,0.55,7.82,1.4
4/2/2023 4:10,0,15.115,0.55,0.424,7.66,10.17,130.1,0.5,7.82,1.29
4/2/2023 4:15,0,15.091,0.63,0.423,7.66,10.16,130,0.57,7.82,1.33
4/2/2023 4:20,0,15.058,0.55,0.421,7.65,10.15,129.9,0.54,7.82,1.44
4/2/2023 4:25,0,14.929,0.66,0.422,7.65,10.12,129.7,0.58,7.81,1.36
4/2/2023 4:30,0,14.905,0.95,0.423,7.65,10.11,130,0.59,7.8,1.33
4/2/2023 4:35,0,14.93,0.58,0.423,7.68,10.12,130,0.55,7.8,1.23
4/2/2023 4:40,0,14.909,0.5,0.421,7.66,10.08,130,0.55,7.79,1.36
4/2/2023 4:45,0,14.847,0.52,0.419,7.68,10.04,130.1,0.54,7.78,1.24
4/2/2023 4:50,0,14.827,0.57,0.419,7.67,10.06,130.1,0.57,7.78,1.6
4/2/2023 4:55,0,14.794,0.61,0.42,7.69,10.04,130.1,0.56,7.77,1.42
4/2/2023 5:00,0,14.885,0.5,0.42,7.65,10.03,129.6,0.55,7.77,1.32
4/2/2023 5:05,0,14.955,0.63,0.42,7.63,10.07,129.6,0.56,7.77,1.47
4/2/2023 5:10,0,15.03,0.6,0.421,7.63,10.06,129.2,0.53,7.79,1.3
4/2/2023 5:15,0,15.038,0.59,0.422,7.63,10.04,129.4,0.52,7.78,1.35
4/2/2023 5:20,0,15.022,0.64,0.421,7.63,10.03,129.5,0.54,7.78,1.46
4/2/2023 5:25,0,15.026,0.58,0.421,7.63,10.03,129.6,0.56,7.77,1.23
4/2/2023 5:30,0,14.997,0.57,0.423,7.62,10.02,129.3,0.54,7.77,1.44
4/2/2023 5:35,0,14.865,0.69,0.422,7.63,9.97,129.7,0.55,7.76,1.55
4/2/2023 5:40,0,14.845,0.66,0.422,7.64,9.92,129.1,0.53,7.75,1.4
4/2/2023 5:45,0,14.88,0.55,0.422,7.63,9.94,129.6,0.52,7.75,1.32
4/2/2023 5:50,0,14.904,0.56,0.422,7.61,9.93,129.4,0.52,7.74,1.35
4/2/2023 5:55,0,14.893,0.57,0.421,7.63,9.93,129.3,0.57,7.74,1.37
4/2/2023 6:00,0,14.852,0.53,0.421,7.63,9.89,129.5,0.54,7.74,1.38
4/2/2023 6:05,0,14.866,0.56,0.421,7.63,9.91,129.5,0.55,7.73,1.42
4/2/2023 6:10,0.6,14.807,0.61,0.421,7.63,9.89,129.5,0.54,7.73,1.41
4/2/2023 6:15,2.62,14.78,0.64,0.421,7.64,9.87,129.3,0.57,7.73,1.34
4/2/2023 6:20,8.49,14.736,0.62,0.421,7.64,9.85,129.3,0.57,7.71,1.43
4/2/2023 6:25,24.72,14.677,0.55,0.422,7.63,9.85,129.5,0.58,7.71,1.42
4/2/2023 6:30,56.86,14.694,0.68,0.422,7.64,9.8,129.7,0.56,7.7,1.41
4/2/2023 6:35,111.32,14.656,0.57,0.422,7.65,9.8,129.6,0.56,7.69,1.49
4/2/2023 6:40,189.28,14.675,0.65,0.423,7.65,9.8,129.7,0.58,7.69,1.38
4/2/2023 6:45,282.88,14.649,0.6,0.424,7.65,9.79,129.8,0.55,7.69,1.45
4/2/2023 6:50,386.24,14.655,0.55,0.425,7.66,9.77,129.9,0.54,7.68,1.26
4/2/2023 6:55,488.48,14.632,0.56,0.427,7.68,9.77,129.9,0.54,7.68,1.38
4/2/2023 7:00,589.28,14.579,0.59,0.427,7.65,9.79,130,0.56,7.68,1.35
4/2/2023 7:05,672,14.545,0.92,0.428,7.65,9.71,129.8,0.63,7.67,1.53
4/2/2023 7:10,757.12,14.529,0.58,0.428,7.66,9.75,129.9,0.57,7.66,1.33
4/2/2023 7:15,836.16,14.702,0.6,0.429,7.62,9.82,129.6,0.58,7.69,1.41
4/2/2023 7:20,904.32,14.762,0.58,0.43,7.63,9.81,129.7,0.56,7.7,1.26
4/2/2023 7:25,965.76,14.777,0.55,0.43,7.63,9.8,129.6,0.56,7.69,1.41
4/2/2023 7:30,1019.84,14.772,0.61,0.43,7.62,9.79,129.7,0.54,7.69,1.29
4/2/2023 7:35,1071.68,14.748,0.61,0.431,7.62,9.78,129.7,0.54,7.69,1.41
4/2/2023 7:40,1119.36,14.711,0.59,0.431,7.62,9.76,129.8,0.53,7.69,1.35
4/2/2023 7:45,1168,14.648,0.59,0.432,7.64,9.78,129.6,0.55,7.69,1.32
4/2/2023 7:50,1212.48,14.658,0.58,0.432,7.62,9.77,129.7,0.56,7.69,1.29
4/2/2023 7:55,1253.76,14.659,0.63,0.431,7.63,9.76,129.7,0.56,7.68,1.29
4/2/2023 8:00,1295.04,14.641,0.63,0.429,7.61,9.78,129.9,0.57,7.69,1.31
4/2/2023 8:05,1346.56,14.694,0.57,0.43,7.61,9.76,129.7,0.56,7.68,1.62
4/2/2023 8:10,1402.24,14.7,0.64,0.431,7.62,9.75,129.5,0.54,7.68,1.39
4/2/2023 8:15,1459.2,14.699,0.65,0.431,7.62,9.74,129.9,0.57,7.68,1.3
4/2/2023 8:20,1531.52,14.641,0.58,0.433,7.6,9.75,129.8,0.58,7.68,1.33
4/2/2023 8:25,1622.4,14.67,0.58,0.433,7.63,9.72,129.7,0.59,7.68,1.33
4/2/2023 8:30,2435.84,14.685,0.55,0.433,7.6,9.73,129.8,0.55,7.67,1.38
4/2/2023 8:35,5696,14.692,0.56,0.432,7.62,9.72,129.9,0.56,7.67,1.34
4/2/2023 8:40,10437.12,14.724,0.58,0.43,7.6,9.7,129.9,0.55,7.66,1.37
4/2/2023 8:45,11141.12,14.762,0.47,0.43,7.58,9.69,129.9,0.54,7.66,1.75
4/2/2023 8:50,11504.64,14.738,0.5,0.43,7.57,9.71,130.2,0.53,7.66,1.49
4/2/2023 8:55,12067.84,14.798,0.49,0.431,7.55,9.68,130.1,0.54,7.66,1.66
4/2/2023 9:00,12569.6,14.804,0.51,0.432,7.54,9.66,130.1,0.54,7.65,1.35
4/2/2023 9:05,13173.76,14.814,0.54,0.432,7.55,9.66,130.1,0.55,7.65,1.27
4/2/2023 9:10,13378.56,14.832,0.58,0.433,7.53,9.65,130.1,0.56,7.65,1.34
4/2/2023 9:15,14187.52,14.806,0.49,0.433,7.55,9.61,130.3,0.55,7.65,1.57
4/2/2023 9:20,14530.56,14.851,0.54,0.432,7.51,9.63,130.3,0.51,7.65,1.39
4/2/2023 9:25,14530.56,14.909,0.55,0.432,7.49,9.65,130.2,0.53,7.65,1.19
4/2/2023 9:30,15288.32,15.01,0.42,0.433,7.47,9.68,130.3,0.48,7.66,1.2
4/2/2023 9:35,15339.52,15.034,0.73,0.433,7.47,9.69,130.3,0.6,7.66,1.04
4/2/2023 9:40,15779.84,15.043,0.63,0.432,7.48,9.67,130.3,0.52,7.66,1.13
4/2/2023 9:45,16460.8,15.723,0.4,0.432,7.25,9.89,129.7,0.47,7.71,1.11
4/2/2023 9:50,16711.68,15.902,0.34,0.432,7.24,9.94,129.6,0.45,7.75,1.23
4/2/2023 9:55,21063.68,16.001,0.42,0.431,7.21,9.91,129.5,0.47,7.76,0.99
4/2/2023 10:00,16773.12,16.048,0.41,0.432,7.19,9.9,129.6,0.5,7.75,1.08
4/2/2023 10:05,18129.92,16.097,0.38,0.432,7.22,9.9,129.7,0.5,7.75,1.1
4/2/2023 10:10,17464.32,16.106,0.48,0.43,7.22,9.89,129.7,0.49,7.75,1.33
4/2/2023 10:15,19788.8,16.181,0.39,0.43,7.2,9.92,129.8,0.46,7.74,1.07
4/2/2023 10:20,19676.16,16.174,0.46,0.43,7.22,9.91,129.8,0.45,7.75,1.04
4/2/2023 10:25,18775.04,16.276,0.35,0.43,7.16,9.92,129.7,0.42,7.75,1.01
4/2/2023 10:30,20817.92,16.408,0.36,0.429,7.22,9.87,130,0.41,7.73,0.9
4/2/2023 10:35,18913.28,16.593,0.36,0.429,7.08,9.94,129.7,0.43,7.76,0.85
4/2/2023 10:40,16998.4,16.436,0.51,0.484,7.28,9.9,130.3,0.43,7.74,0.83
